timestamp,item_id,demand
2011-03-09 13:00:00,registered,82.0
2011-03-09 14:00:00,casual,10.0
2011-03-09 14:00:00,registered,61.0
2011-03-09 15:00:00,casual,15.0
2011-03-09 15:00:00,registered,64.0
2011-03-09 16:00:00,casual,10.0
2011-03-09 16:00:00,registered,102.0
2011-03-09 17:00:00,casual,18.0
2011-03-09 17:00:00,registered,176.0
2011-03-09 18:00:00,casual,12.0
2011-03-09 18:00:00,registered,176.0
2011-03-09 19:00:00,casual,11.0
2011-03-09 19:00:00,registered,123.0
2011-03-09 20:00:00,casual,4.0
2011-03-09 20:00:00,registered,87.0
2011-03-09 21:00:00,casual,10.0
2011-03-09 21:00:00,registered,52.0
2011-03-09 22:00:00,casual,4.0
2011-03-09 22:00:00,registered,17.0
2011-03-09 23:00:00,casual,1.0
2011-03-09 23:00:00,registered,17.0
2011-03-10 00:00:00,casual,3.0
2011-03-10 00:00:00,registered,0.0
2011-03-10 01:00:00,casual,0.0
2011-03-10 01:00:00,registered,2.0
2011-03-10 02:00:00,casual,0.0
2011-03-10 02:00:00,registered,1.0
2011-03-10 03:00:00,casual,0.0
2011-03-10 03:00:00,registered,0.0
2011-03-10 04:00:00,casual,0.0
2011-03-10 04:00:00,registered,0.0
2011-03-10 05:00:00,casual,1.0
2011-03-10 05:00:00,registered,2.0
2011-03-10 06:00:00,casual,0.0
2011-03-10 06:00:00,registered,12.0
2011-03-10 07:00:00,casual,1.0
2011-03-10 07:00:00,registered,36.0
2011-03-10 08:00:00,casual,1.0
2011-03-10 08:00:00,registered,43.0
2011-03-10 09:00:00,casual,1.0
2011-03-10 09:00:00,registered,23.0
2011-03-10 10:00:00,casual,0.0
2011-03-10 10:00:00,registered,17.0
2011-03-10 11:00:00,casual,6.0
2011-03-10 11:00:00,registered,5.0
2011-03-10 12:00:00,casual,4.0
2011-03-10 12:00:00,registered,30.0
2011-03-10 13:00:00,casual,1.0
2011-03-10 13:00:00,registered,11.0
2011-03-10 14:00:00,casual,0.0
2011-03-10 14:00:00,registered,12.0
2011-03-10 15:00:00,casual,3.0
2011-03-10 15:00:00,registered,11.0
2011-03-10 16:00:00,casual,1.0
2011-03-10 16:00:00,registered,20.0
2011-03-10 17:00:00,casual,2.0
2011-03-10 17:00:00,registered,109.0
2011-03-10 18:00:00,casual,2.0
2011-03-10 18:00:00,registered,80.0
2011-03-10 19:00:00,casual,5.0
2011-03-10 19:00:00,registered,51.0
2011-03-10 20:00:00,casual,9.0
2011-03-10 20:00:00,registered,29.0
2011-03-10 21:00:00,casual,1.0
2011-03-10 21:00:00,registered,27.0
2011-03-10 22:00:00,casual,4.0
2011-03-10 22:00:00,registered,30.0
2011-03-10 23:00:00,casual,1.0
2011-03-10 23:00:00,registered,26.0
2011-03-11 00:00:00,casual,0.0
2011-03-11 00:00:00,registered,6.0
2011-03-11 01:00:00,casual,0.0
2011-03-11 01:00:00,registered,8.0
2011-03-11 02:00:00,casual,2.0
2011-03-11 02:00:00,registered,3.0
2011-03-11 03:00:00,casual,0.0
2011-03-11 03:00:00,registered,2.0
2011-03-11 04:00:00,casual,0.0
2011-03-11 04:00:00,registered,0.0
2011-03-11 05:00:00,casual,1.0
2011-03-11 05:00:00,registered,6.0
2011-03-11 06:00:00,casual,1.0
2011-03-11 06:00:00,registered,31.0
2011-03-11 07:00:00,casual,10.0
2011-03-11 07:00:00,registered,104.0
2011-03-11 08:00:00,casual,15.0
2011-03-11 08:00:00,registered,244.0
2011-03-11 09:00:00,casual,13.0
2011-03-11 09:00:00,registered,143.0
2011-03-11 10:00:00,casual,18.0
2011-03-11 10:00:00,registered,60.0
2011-03-11 11:00:00,casual,14.0
2011-03-11 11:00:00,registered,67.0
2011-03-11 12:00:00,casual,15.0
2011-03-11 12:00:00,registered,96.0
2011-03-11 13:00:00,casual,15.0
2011-03-11 13:00:00,registered,92.0
2011-03-11 14:00:00,casual,25.0
2011-03-11 14:00:00,registered,64.0
2011-03-11 15:00:00,casual,21.0
2011-03-11 15:00:00,registered,64.0
2011-03-11 16:00:00,casual,18.0
2011-03-11 16:00:00,registered,95.0
2011-03-11 17:00:00,casual,23.0
2011-03-11 17:00:00,registered,200.0
2011-03-11 18:00:00,casual,19.0
2011-03-11 18:00:00,registered,134.0
2011-03-11 19:00:00,casual,7.0
2011-03-11 19:00:00,registered,111.0
2011-03-11 20:00:00,casual,6.0
2011-03-11 20:00:00,registered,70.0
2011-03-11 21:00:00,casual,10.0
2011-03-11 21:00:00,registered,43.0
2011-03-11 22:00:00,casual,11.0
2011-03-11 22:00:00,registered,53.0
2011-03-11 23:00:00,casual,3.0
2011-03-11 23:00:00,registered,34.0
2011-03-12 00:00:00,casual,4.0
2011-03-12 00:00:00,registered,30.0
2011-03-12 01:00:00,casual,3.0
2011-03-12 01:00:00,registered,15.0
2011-03-12 02:00:00,casual,0.0
2011-03-12 02:00:00,registered,14.0
2011-03-12 03:00:00,casual,1.0
2011-03-12 03:00:00,registered,6.0
2011-03-12 04:00:00,casual,0.0
2011-03-12 04:00:00,registered,1.0
2011-03-12 05:00:00,casual,0.0
2011-03-12 05:00:00,registered,2.0
2011-03-12 06:00:00,casual,2.0
2011-03-12 06:00:00,registered,2.0
2011-03-12 07:00:00,casual,4.0
2011-03-12 07:00:00,registered,19.0
2011-03-12 08:00:00,casual,9.0
2011-03-12 08:00:00,registered,44.0
2011-03-12 09:00:00,casual,25.0
2011-03-12 09:00:00,registered,76.0
2011-03-12 10:00:00,casual,21.0
2011-03-12 10:00:00,registered,78.0
2011-03-12 11:00:00,casual,36.0
2011-03-12 11:00:00,registered,83.0
2011-03-12 12:00:00,casual,51.0
2011-03-12 12:00:00,registered,107.0
2011-03-12 13:00:00,casual,62.0
2011-03-12 13:00:00,registered,95.0
2011-03-12 14:00:00,casual,70.0
2011-03-12 14:00:00,registered,96.0
2011-03-12 15:00:00,casual,81.0
2011-03-12 15:00:00,registered,101.0
2011-03-12 16:00:00,casual,100.0
2011-03-12 16:00:00,registered,144.0
2011-03-12 17:00:00,casual,99.0
2011-03-12 17:00:00,registered,114.0
2011-03-12 18:00:00,casual,54.0
2011-03-12 18:00:00,registered,91.0
2011-03-12 19:00:00,casual,26.0
2011-03-12 19:00:00,registered,86.0
2011-03-12 20:00:00,casual,22.0
2011-03-12 20:00:00,registered,64.0
2011-03-12 21:00:00,casual,36.0
2011-03-12 21:00:00,registered,46.0
2011-03-12 22:00:00,casual,7.0
2011-03-12 22:00:00,registered,56.0
2011-03-12 23:00:00,casual,11.0
2011-03-12 23:00:00,registered,38.0
2011-03-13 00:00:00,casual,3.0
2011-03-13 00:00:00,registered,35.0
2011-03-13 01:00:00,casual,10.0
2011-03-13 01:00:00,registered,23.0
2011-03-13 02:00:00,casual,0.0
2011-03-13 02:00:00,registered,0.0
2011-03-13 03:00:00,casual,6.0
2011-03-13 03:00:00,registered,17.0
2011-03-13 04:00:00,casual,4.0
2011-03-13 04:00:00,registered,9.0
2011-03-13 05:00:00,casual,0.0
2011-03-13 05:00:00,registered,3.0
2011-03-13 06:00:00,casual,0.0
2011-03-13 06:00:00,registered,2.0
2011-03-13 07:00:00,casual,2.0
2011-03-13 07:00:00,registered,8.0
2011-03-13 08:00:00,casual,11.0
2011-03-13 08:00:00,registered,23.0
2011-03-13 09:00:00,casual,8.0
2011-03-13 09:00:00,registered,36.0
2011-03-13 10:00:00,casual,36.0
2011-03-13 10:00:00,registered,86.0
2011-03-13 11:00:00,casual,88.0
2011-03-13 11:00:00,registered,93.0
2011-03-13 12:00:00,casual,74.0
2011-03-13 12:00:00,registered,120.0
2011-03-13 13:00:00,casual,97.0
2011-03-13 13:00:00,registered,124.0
2011-03-13 14:00:00,casual,144.0
2011-03-13 14:00:00,registered,106.0
2011-03-13 15:00:00,casual,149.0
2011-03-13 15:00:00,registered,155.0
2011-03-13 16:00:00,casual,124.0
2011-03-13 16:00:00,registered,132.0
2011-03-13 17:00:00,casual,98.0
2011-03-13 17:00:00,registered,143.0
2011-03-13 18:00:00,casual,55.0
2011-03-13 18:00:00,registered,92.0
2011-03-13 19:00:00,casual,28.0
2011-03-13 19:00:00,registered,73.0
2011-03-13 20:00:00,casual,23.0
2011-03-13 20:00:00,registered,54.0
2011-03-13 21:00:00,casual,9.0
2011-03-13 21:00:00,registered,49.0
2011-03-13 22:00:00,casual,8.0
2011-03-13 22:00:00,registered,29.0
2011-03-13 23:00:00,casual,5.0
2011-03-13 23:00:00,registered,23.0
2011-03-14 00:00:00,casual,4.0
2011-03-14 00:00:00,registered,7.0
2011-03-14 01:00:00,casual,0.0
2011-03-14 01:00:00,registered,1.0
2011-03-14 02:00:00,casual,0.0
2011-03-14 02:00:00,registered,1.0
2011-03-14 03:00:00,casual,0.0
2011-03-14 03:00:00,registered,3.0
2011-03-14 04:00:00,casual,0.0
2011-03-14 04:00:00,registered,0.0
2011-03-14 05:00:00,casual,0.0
2011-03-14 05:00:00,registered,8.0
2011-03-14 06:00:00,casual,1.0
2011-03-14 06:00:00,registered,27.0
2011-03-14 07:00:00,casual,4.0
2011-03-14 07:00:00,registered,84.0
2011-03-14 08:00:00,casual,24.0
2011-03-14 08:00:00,registered,217.0
2011-03-14 09:00:00,casual,13.0
2011-03-14 09:00:00,registered,127.0
2011-03-14 10:00:00,casual,27.0
2011-03-14 10:00:00,registered,57.0
2011-03-14 11:00:00,casual,26.0
2011-03-14 11:00:00,registered,45.0
2011-03-14 12:00:00,casual,40.0
2011-03-14 12:00:00,registered,54.0
2011-03-14 13:00:00,casual,24.0
2011-03-14 13:00:00,registered,51.0
2011-03-14 14:00:00,casual,27.0
2011-03-14 14:00:00,registered,52.0
2011-03-14 15:00:00,casual,24.0
2011-03-14 15:00:00,registered,77.0
2011-03-14 16:00:00,casual,27.0
2011-03-14 16:00:00,registered,80.0
2011-03-14 17:00:00,casual,42.0
2011-03-14 17:00:00,registered,229.0
2011-03-14 18:00:00,casual,25.0
2011-03-14 18:00:00,registered,210.0
2011-03-14 19:00:00,casual,17.0
2011-03-14 19:00:00,registered,133.0
2011-03-14 20:00:00,casual,23.0
2011-03-14 20:00:00,registered,106.0
2011-03-14 21:00:00,casual,5.0
2011-03-14 21:00:00,registered,58.0
2011-03-14 22:00:00,casual,4.0
2011-03-14 22:00:00,registered,43.0
2011-03-14 23:00:00,casual,2.0
2011-03-14 23:00:00,registered,17.0
2011-03-15 00:00:00,casual,7.0
2011-03-15 00:00:00,registered,7.0
2011-03-15 01:00:00,casual,4.0
2011-03-15 01:00:00,registered,6.0
2011-03-15 02:00:00,casual,1.0
2011-03-15 02:00:00,registered,2.0
2011-03-15 03:00:00,casual,0.0
2011-03-15 03:00:00,registered,0.0
2011-03-15 04:00:00,casual,1.0
2011-03-15 04:00:00,registered,1.0
2011-03-15 05:00:00,casual,0.0
2011-03-15 05:00:00,registered,11.0
2011-03-15 06:00:00,casual,3.0
2011-03-15 06:00:00,registered,32.0
2011-03-15 07:00:00,casual,10.0
2011-03-15 07:00:00,registered,109.0
2011-03-15 08:00:00,casual,23.0
2011-03-15 08:00:00,registered,259.0
2011-03-15 09:00:00,casual,10.0
2011-03-15 09:00:00,registered,147.0
2011-03-15 10:00:00,casual,22.0
2011-03-15 10:00:00,registered,56.0
2011-03-15 11:00:00,casual,27.0
2011-03-15 11:00:00,registered,51.0
2011-03-15 12:00:00,casual,32.0
2011-03-15 12:00:00,registered,70.0
2011-03-15 13:00:00,casual,23.0
2011-03-15 13:00:00,registered,74.0
2011-03-15 14:00:00,casual,14.0
2011-03-15 14:00:00,registered,74.0
2011-03-15 15:00:00,casual,24.0
2011-03-15 15:00:00,registered,66.0
2011-03-15 16:00:00,casual,21.0
2011-03-15 16:00:00,registered,93.0
2011-03-15 17:00:00,casual,22.0
2011-03-15 17:00:00,registered,195.0
2011-03-15 18:00:00,casual,18.0
2011-03-15 18:00:00,registered,207.0
2011-03-15 19:00:00,casual,14.0
2011-03-15 19:00:00,registered,138.0
2011-03-15 20:00:00,casual,9.0
2011-03-15 20:00:00,registered,79.0
2011-03-15 21:00:00,casual,2.0
2011-03-15 21:00:00,registered,53.0
2011-03-15 22:00:00,casual,1.0
2011-03-15 22:00:00,registered,20.0
2011-03-15 23:00:00,casual,1.0
2011-03-15 23:00:00,registered,17.0
2011-03-16 00:00:00,casual,0.0
2011-03-16 00:00:00,registered,8.0
2011-03-16 01:00:00,casual,1.0
2011-03-16 01:00:00,registered,2.0
2011-03-16 02:00:00,casual,0.0
2011-03-16 02:00:00,registered,0.0
2011-03-16 03:00:00,casual,1.0
2011-03-16 03:00:00,registered,2.0
2011-03-16 04:00:00,casual,0.0
2011-03-16 04:00:00,registered,1.0
2011-03-16 05:00:00,casual,0.0
2011-03-16 05:00:00,registered,3.0
2011-03-16 06:00:00,casual,1.0
2011-03-16 06:00:00,registered,30.0
2011-03-16 07:00:00,casual,10.0
2011-03-16 07:00:00,registered,101.0
2011-03-16 08:00:00,casual,26.0
2011-03-16 08:00:00,registered,227.0
2011-03-16 09:00:00,casual,10.0
2011-03-16 09:00:00,registered,144.0
2011-03-16 10:00:00,casual,19.0
2011-03-16 10:00:00,registered,49.0
2011-03-16 11:00:00,casual,13.0
2011-03-16 11:00:00,registered,62.0
2011-03-16 12:00:00,casual,23.0
2011-03-16 12:00:00,registered,65.0
2011-03-16 13:00:00,casual,18.0
2011-03-16 13:00:00,registered,81.0
2011-03-16 14:00:00,casual,33.0
2011-03-16 14:00:00,registered,67.0
2011-03-16 15:00:00,casual,22.0
2011-03-16 15:00:00,registered,79.0
2011-03-16 16:00:00,casual,30.0
2011-03-16 16:00:00,registered,121.0
2011-03-16 17:00:00,casual,37.0
2011-03-16 17:00:00,registered,216.0
2011-03-16 18:00:00,casual,26.0
2011-03-16 18:00:00,registered,211.0
2011-03-16 19:00:00,casual,18.0
2011-03-16 19:00:00,registered,150.0
2011-03-16 20:00:00,casual,10.0
2011-03-16 20:00:00,registered,111.0
2011-03-16 21:00:00,casual,3.0
2011-03-16 21:00:00,registered,75.0
2011-03-16 22:00:00,casual,11.0
2011-03-16 22:00:00,registered,48.0
2011-03-16 23:00:00,casual,9.0
2011-03-16 23:00:00,registered,18.0
2011-03-17 00:00:00,casual,4.0
2011-03-17 00:00:00,registered,19.0
2011-03-17 01:00:00,casual,1.0
2011-03-17 01:00:00,registered,11.0
2011-03-17 02:00:00,casual,3.0
2011-03-17 02:00:00,registered,5.0
2011-03-17 03:00:00,casual,1.0
2011-03-17 03:00:00,registered,1.0
2011-03-17 04:00:00,casual,0.0
2011-03-17 04:00:00,registered,3.0
2011-03-17 05:00:00,casual,0.0
2011-03-17 05:00:00,registered,13.0
2011-03-17 06:00:00,casual,4.0
2011-03-17 06:00:00,registered,47.0
2011-03-17 07:00:00,casual,12.0
2011-03-17 07:00:00,registered,128.0
2011-03-17 08:00:00,casual,17.0
2011-03-17 08:00:00,registered,282.0
2011-03-17 09:00:00,casual,23.0
2011-03-17 09:00:00,registered,162.0
2011-03-17 10:00:00,casual,9.0
2011-03-17 10:00:00,registered,69.0
2011-03-17 11:00:00,casual,20.0
2011-03-17 11:00:00,registered,66.0
2011-03-17 12:00:00,casual,24.0
2011-03-17 12:00:00,registered,81.0
2011-03-17 13:00:00,casual,26.0
2011-03-17 13:00:00,registered,85.0
2011-03-17 14:00:00,casual,32.0
2011-03-17 14:00:00,registered,87.0
2011-03-17 15:00:00,casual,30.0
2011-03-17 15:00:00,registered,95.0
2011-03-17 16:00:00,casual,34.0
2011-03-17 16:00:00,registered,108.0
2011-03-17 17:00:00,casual,48.0
2011-03-17 17:00:00,registered,265.0
2011-03-17 18:00:00,casual,50.0
2011-03-17 18:00:00,registered,260.0
2011-03-17 19:00:00,casual,18.0
2011-03-17 19:00:00,registered,189.0
2011-03-17 20:00:00,casual,25.0
2011-03-17 20:00:00,registered,112.0
2011-03-17 21:00:00,casual,19.0
2011-03-17 21:00:00,registered,119.0
2011-03-17 22:00:00,casual,17.0
2011-03-17 22:00:00,registered,70.0
2011-03-17 23:00:00,casual,7.0
2011-03-17 23:00:00,registered,43.0
2011-03-18 00:00:00,casual,5.0
2011-03-18 00:00:00,registered,24.0
2011-03-18 01:00:00,casual,4.0
2011-03-18 01:00:00,registered,12.0
2011-03-18 02:00:00,casual,5.0
2011-03-18 02:00:00,registered,9.0
2011-03-18 03:00:00,casual,1.0
2011-03-18 03:00:00,registered,4.0
2011-03-18 04:00:00,casual,0.0
2011-03-18 04:00:00,registered,0.0
2011-03-18 05:00:00,casual,2.0
2011-03-18 05:00:00,registered,8.0
2011-03-18 06:00:00,casual,1.0
2011-03-18 06:00:00,registered,35.0
2011-03-18 07:00:00,casual,11.0
2011-03-18 07:00:00,registered,112.0
2011-03-18 08:00:00,casual,24.0
2011-03-18 08:00:00,registered,256.0
2011-03-18 09:00:00,casual,18.0
2011-03-18 09:00:00,registered,192.0
2011-03-18 10:00:00,casual,43.0
2011-03-18 10:00:00,registered,74.0
2011-03-18 11:00:00,casual,55.0
2011-03-18 11:00:00,registered,104.0
2011-03-18 12:00:00,casual,72.0
2011-03-18 12:00:00,registered,123.0
2011-03-18 13:00:00,casual,57.0
2011-03-18 13:00:00,registered,118.0
2011-03-18 14:00:00,casual,71.0
2011-03-18 14:00:00,registered,103.0
2011-03-18 15:00:00,casual,62.0
2011-03-18 15:00:00,registered,111.0
2011-03-18 16:00:00,casual,67.0
2011-03-18 16:00:00,registered,137.0
2011-03-18 17:00:00,casual,95.0
2011-03-18 17:00:00,registered,237.0
2011-03-18 18:00:00,casual,84.0
2011-03-18 18:00:00,registered,247.0
2011-03-18 19:00:00,casual,58.0
2011-03-18 19:00:00,registered,132.0
2011-03-18 20:00:00,casual,46.0
2011-03-18 20:00:00,registered,103.0
2011-03-18 21:00:00,casual,22.0
2011-03-18 21:00:00,registered,91.0
2011-03-18 22:00:00,casual,55.0
2011-03-18 22:00:00,registered,63.0
2011-03-18 23:00:00,casual,26.0
2011-03-18 23:00:00,registered,60.0
2011-03-19 00:00:00,casual,26.0
2011-03-19 00:00:00,registered,50.0
2011-03-19 01:00:00,casual,16.0
2011-03-19 01:00:00,registered,35.0
2011-03-19 02:00:00,casual,5.0
2011-03-19 02:00:00,registered,20.0
2011-03-19 03:00:00,casual,1.0
2011-03-19 03:00:00,registered,7.0
2011-03-19 04:00:00,casual,1.0
2011-03-19 04:00:00,registered,2.0
2011-03-19 05:00:00,casual,0.0
2011-03-19 05:00:00,registered,2.0
2011-03-19 06:00:00,casual,0.0
2011-03-19 06:00:00,registered,10.0
2011-03-19 07:00:00,casual,4.0
2011-03-19 07:00:00,registered,9.0
2011-03-19 08:00:00,casual,11.0
2011-03-19 08:00:00,registered,37.0
2011-03-19 09:00:00,casual,35.0
2011-03-19 09:00:00,registered,41.0
2011-03-19 10:00:00,casual,55.0
2011-03-19 10:00:00,registered,85.0
2011-03-19 11:00:00,casual,90.0
2011-03-19 11:00:00,registered,106.0
2011-03-19 12:00:00,casual,126.0
2011-03-19 12:00:00,registered,141.0
2011-03-19 13:00:00,casual,174.0
2011-03-19 13:00:00,registered,127.0
2011-03-19 14:00:00,casual,168.0
2011-03-19 14:00:00,registered,144.0
2011-03-19 15:00:00,casual,170.0
2011-03-19 15:00:00,registered,143.0
2011-03-19 16:00:00,casual,175.0
2011-03-19 16:00:00,registered,129.0
2011-03-19 17:00:00,casual,138.0
2011-03-19 17:00:00,registered,140.0
2011-03-19 18:00:00,casual,92.0
2011-03-19 18:00:00,registered,125.0
2011-03-19 19:00:00,casual,38.0
2011-03-19 19:00:00,registered,116.0
2011-03-19 20:00:00,casual,39.0
2011-03-19 20:00:00,registered,69.0
2011-03-19 21:00:00,casual,20.0
2011-03-19 21:00:00,registered,73.0
2011-03-19 22:00:00,casual,27.0
2011-03-19 22:00:00,registered,45.0
2011-03-19 23:00:00,casual,13.0
2011-03-19 23:00:00,registered,37.0
2011-03-20 00:00:00,casual,7.0
2011-03-20 00:00:00,registered,33.0
2011-03-20 01:00:00,casual,2.0
2011-03-20 01:00:00,registered,22.0
2011-03-20 02:00:00,casual,6.0
2011-03-20 02:00:00,registered,24.0
2011-03-20 03:00:00,casual,1.0
2011-03-20 03:00:00,registered,11.0
2011-03-20 04:00:00,casual,2.0
2011-03-20 04:00:00,registered,1.0
2011-03-20 05:00:00,casual,3.0
2011-03-20 05:00:00,registered,6.0
2011-03-20 06:00:00,casual,1.0
2011-03-20 06:00:00,registered,3.0
2011-03-20 07:00:00,casual,5.0
2011-03-20 07:00:00,registered,9.0
2011-03-20 08:00:00,casual,7.0
2011-03-20 08:00:00,registered,30.0
2011-03-20 09:00:00,casual,35.0
2011-03-20 09:00:00,registered,43.0
2011-03-20 10:00:00,casual,55.0
2011-03-20 10:00:00,registered,81.0
2011-03-20 11:00:00,casual,92.0
2011-03-20 11:00:00,registered,111.0
2011-03-20 12:00:00,casual,120.0
2011-03-20 12:00:00,registered,108.0
2011-03-20 13:00:00,casual,88.0
2011-03-20 13:00:00,registered,115.0
2011-03-20 14:00:00,casual,145.0
2011-03-20 14:00:00,registered,134.0
2011-03-20 15:00:00,casual,172.0
2011-03-20 15:00:00,registered,136.0
2011-03-20 16:00:00,casual,92.0
2011-03-20 16:00:00,registered,132.0
2011-03-20 17:00:00,casual,83.0
2011-03-20 17:00:00,registered,143.0
2011-03-20 18:00:00,casual,58.0
2011-03-20 18:00:00,registered,98.0
2011-03-20 19:00:00,casual,21.0
2011-03-20 19:00:00,registered,58.0
2011-03-20 20:00:00,casual,21.0
2011-03-20 20:00:00,registered,46.0
2011-03-20 21:00:00,casual,10.0
2011-03-20 21:00:00,registered,39.0
2011-03-20 22:00:00,casual,8.0
2011-03-20 22:00:00,registered,30.0
2011-03-20 23:00:00,casual,13.0
2011-03-20 23:00:00,registered,11.0
2011-03-21 00:00:00,casual,2.0
2011-03-21 00:00:00,registered,11.0
2011-03-21 01:00:00,casual,1.0
2011-03-21 01:00:00,registered,6.0
2011-03-21 02:00:00,casual,1.0
2011-03-21 02:00:00,registered,5.0
2011-03-21 03:00:00,casual,0.0
2011-03-21 03:00:00,registered,1.0
2011-03-21 04:00:00,casual,0.0
2011-03-21 04:00:00,registered,0.0
2011-03-21 05:00:00,casual,1.0
2011-03-21 05:00:00,registered,1.0
2011-03-21 06:00:00,casual,2.0
2011-03-21 06:00:00,registered,30.0
2011-03-21 07:00:00,casual,3.0
2011-03-21 07:00:00,registered,15.0
2011-03-21 08:00:00,casual,3.0
2011-03-21 08:00:00,registered,95.0
2011-03-21 09:00:00,casual,12.0
2011-03-21 09:00:00,registered,115.0
2011-03-21 10:00:00,casual,17.0
2011-03-21 10:00:00,registered,45.0
2011-03-21 11:00:00,casual,32.0
2011-03-21 11:00:00,registered,47.0
2011-03-21 12:00:00,casual,25.0
2011-03-21 12:00:00,registered,56.0
2011-03-21 13:00:00,casual,35.0
2011-03-21 13:00:00,registered,77.0
2011-03-21 14:00:00,casual,36.0
2011-03-21 14:00:00,registered,65.0
2011-03-21 15:00:00,casual,41.0
2011-03-21 15:00:00,registered,66.0
2011-03-21 16:00:00,casual,29.0
2011-03-21 16:00:00,registered,112.0
2011-03-21 17:00:00,casual,41.0
2011-03-21 17:00:00,registered,231.0
2011-03-21 18:00:00,casual,44.0
2011-03-21 18:00:00,registered,232.0
2011-03-21 19:00:00,casual,22.0
2011-03-21 19:00:00,registered,199.0
2011-03-21 20:00:00,casual,16.0
2011-03-21 20:00:00,registered,106.0
2011-03-21 21:00:00,casual,12.0
2011-03-21 21:00:00,registered,79.0
2011-03-21 22:00:00,casual,18.0
2011-03-21 22:00:00,registered,60.0
2011-03-21 23:00:00,casual,8.0
2011-03-21 23:00:00,registered,22.0
2011-03-22 00:00:00,casual,4.0
2011-03-22 00:00:00,registered,7.0
2011-03-22 01:00:00,casual,6.0
2011-03-22 01:00:00,registered,13.0
2011-03-22 02:00:00,casual,0.0
2011-03-22 02:00:00,registered,1.0
2011-03-22 03:00:00,casual,3.0
2011-03-22 03:00:00,registered,2.0
2011-03-22 04:00:00,casual,0.0
2011-03-22 04:00:00,registered,1.0
2011-03-22 05:00:00,casual,1.0
2011-03-22 05:00:00,registered,11.0
2011-03-22 06:00:00,casual,2.0
2011-03-22 06:00:00,registered,58.0
2011-03-22 07:00:00,casual,4.0
2011-03-22 07:00:00,registered,132.0
2011-03-22 08:00:00,casual,24.0
2011-03-22 08:00:00,registered,312.0
2011-03-22 09:00:00,casual,19.0
2011-03-22 09:00:00,registered,159.0
2011-03-22 10:00:00,casual,29.0
2011-03-22 10:00:00,registered,95.0
2011-03-22 11:00:00,casual,22.0
2011-03-22 11:00:00,registered,64.0
2011-03-22 12:00:00,casual,35.0
2011-03-22 12:00:00,registered,86.0
2011-03-22 13:00:00,casual,21.0
2011-03-22 13:00:00,registered,85.0
2011-03-22 14:00:00,casual,30.0
2011-03-22 14:00:00,registered,71.0
2011-03-22 15:00:00,casual,55.0
2011-03-22 15:00:00,registered,79.0
2011-03-22 16:00:00,casual,40.0
2011-03-22 16:00:00,registered,125.0
2011-03-22 17:00:00,casual,42.0
2011-03-22 17:00:00,registered,265.0
2011-03-22 18:00:00,casual,41.0
2011-03-22 18:00:00,registered,271.0
2011-03-22 19:00:00,casual,22.0
2011-03-22 19:00:00,registered,142.0
2011-03-22 20:00:00,casual,19.0
2011-03-22 20:00:00,registered,116.0
2011-03-22 21:00:00,casual,24.0
2011-03-22 21:00:00,registered,63.0
2011-03-22 22:00:00,casual,13.0
2011-03-22 22:00:00,registered,57.0
2011-03-22 23:00:00,casual,4.0
2011-03-22 23:00:00,registered,28.0
2011-03-23 00:00:00,casual,3.0
2011-03-23 00:00:00,registered,8.0
2011-03-23 01:00:00,casual,0.0
2011-03-23 01:00:00,registered,7.0
2011-03-23 02:00:00,casual,1.0
2011-03-23 02:00:00,registered,1.0
2011-03-23 03:00:00,casual,0.0
2011-03-23 03:00:00,registered,3.0
2011-03-23 04:00:00,casual,0.0
2011-03-23 04:00:00,registered,0.0
2011-03-23 05:00:00,casual,0.0
2011-03-23 05:00:00,registered,10.0
2011-03-23 06:00:00,casual,1.0
2011-03-23 06:00:00,registered,43.0
2011-03-23 07:00:00,casual,7.0
2011-03-23 07:00:00,registered,111.0
2011-03-23 08:00:00,casual,14.0
2011-03-23 08:00:00,registered,247.0
2011-03-23 09:00:00,casual,8.0
2011-03-23 09:00:00,registered,174.0
2011-03-23 10:00:00,casual,15.0
2011-03-23 10:00:00,registered,60.0
2011-03-23 11:00:00,casual,18.0
2011-03-23 11:00:00,registered,53.0
2011-03-23 12:00:00,casual,14.0
2011-03-23 12:00:00,registered,73.0
2011-03-23 13:00:00,casual,14.0
2011-03-23 13:00:00,registered,94.0
2011-03-23 14:00:00,casual,13.0
2011-03-23 14:00:00,registered,71.0
2011-03-23 15:00:00,casual,11.0
2011-03-23 15:00:00,registered,74.0
2011-03-23 16:00:00,casual,13.0
2011-03-23 16:00:00,registered,123.0
2011-03-23 17:00:00,casual,28.0
2011-03-23 17:00:00,registered,245.0
2011-03-23 18:00:00,casual,20.0
2011-03-23 18:00:00,registered,218.0
2011-03-23 19:00:00,casual,12.0
2011-03-23 19:00:00,registered,147.0
2011-03-23 20:00:00,casual,3.0
2011-03-23 20:00:00,registered,72.0
2011-03-23 21:00:00,casual,0.0
2011-03-23 21:00:00,registered,22.0
2011-03-23 22:00:00,casual,6.0
2011-03-23 22:00:00,registered,38.0
2011-03-23 23:00:00,casual,2.0
2011-03-23 23:00:00,registered,24.0
2011-03-24 00:00:00,casual,0.0
2011-03-24 00:00:00,registered,11.0
2011-03-24 01:00:00,casual,0.0
2011-03-24 01:00:00,registered,3.0
2011-03-24 02:00:00,casual,0.0
2011-03-24 02:00:00,registered,6.0
