timestamp,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
2011-02-21 10:00:00,1.0,True,1.0,False,2.0,0.32,0.303,0.57,0.2537
2011-02-21 11:00:00,1.0,True,1.0,False,2.0,0.32,0.3333,0.57,0.1045
2011-02-21 12:00:00,1.0,True,1.0,False,2.0,0.32,0.3182,0.66,0.19399999999999998
2011-02-21 13:00:00,1.0,True,1.0,False,3.0,0.3,0.2727,0.81,0.3284
2011-02-21 14:00:00,1.0,True,1.0,False,2.0,0.32,0.303,0.76,0.2537
2011-02-21 15:00:00,1.0,True,1.0,False,2.0,0.3,0.2727,0.7,0.4478
2011-02-21 16:00:00,1.0,True,1.0,False,3.0,0.28,0.2424,0.75,0.4179
2011-02-21 17:00:00,1.0,True,1.0,False,2.0,0.28,0.2576,0.75,0.3881
2011-02-21 18:00:00,1.0,True,1.0,False,2.0,0.24,0.2121,0.87,0.3582
2011-02-21 19:00:00,1.0,True,1.0,False,2.0,0.24,0.2121,0.87,0.3582
2011-02-21 20:00:00,1.0,True,1.0,False,3.0,0.24,0.2121,0.81,0.3881
2011-02-21 21:00:00,1.0,True,1.0,False,3.0,0.22,0.19699999999999998,0.75,0.4478
2011-02-21 22:00:00,1.0,True,1.0,False,3.0,0.2,0.1667,0.75,0.4179
2011-02-21 23:00:00,1.0,True,1.0,False,3.0,0.2,0.1667,0.75,0.4179
2011-02-22 00:00:00,1.0,False,2.0,True,3.0,0.18857142857142858,0.16019999999999998,0.7571428571428571,0.3987142857142857
2011-02-22 01:00:00,1.0,False,2.0,True,3.0,0.17714285714285716,0.1537,0.7642857142857143,0.37952857142857144
2011-02-22 02:00:00,1.0,False,2.0,True,3.0,0.1657142857142857,0.1472,0.7714285714285715,0.36034285714285713
2011-02-22 03:00:00,1.0,False,2.0,True,2.0,0.1542857142857143,0.1407,0.7785714285714286,0.3411571428571429
2011-02-22 04:00:00,1.0,False,2.0,True,2.0,0.14285714285714285,0.13419999999999999,0.7857142857142857,0.3219714285714286
2011-02-22 05:00:00,1.0,False,2.0,True,2.0,0.13142857142857142,0.1277,0.7928571428571429,0.3027857142857143
2011-02-22 06:00:00,1.0,False,2.0,True,2.0,0.12,0.1212,0.8,0.2836
2011-02-22 07:00:00,1.0,False,2.0,True,2.0,0.12,0.1212,0.8,0.2836
2011-02-22 08:00:00,1.0,False,2.0,True,2.0,0.12,0.1212,0.8,0.2537
2011-02-22 09:00:00,1.0,False,2.0,True,2.0,0.14,0.1212,0.74,0.2537
2011-02-22 10:00:00,1.0,False,2.0,True,1.0,0.16,0.1818,0.69,0.0
2011-02-22 11:00:00,1.0,False,2.0,True,1.0,0.16,0.2273,0.64,0.0
2011-02-22 12:00:00,1.0,False,2.0,True,1.0,0.2,0.2273,0.59,0.1045
2011-02-22 13:00:00,1.0,False,2.0,True,1.0,0.22,0.2273,0.55,0.1642
2011-02-22 14:00:00,1.0,False,2.0,True,1.0,0.22,0.2273,0.55,0.19399999999999998
2011-02-22 15:00:00,1.0,False,2.0,True,1.0,0.24,0.2273,0.48,0.19399999999999998
2011-02-22 16:00:00,1.0,False,2.0,True,1.0,0.22,0.2273,0.51,0.1642
2011-02-22 17:00:00,1.0,False,2.0,True,1.0,0.22,0.2121,0.51,0.2239
2011-02-22 18:00:00,1.0,False,2.0,True,1.0,0.22,0.2273,0.47,0.1343
2011-02-22 19:00:00,1.0,False,2.0,True,1.0,0.2,0.1818,0.47,0.2836
2011-02-22 20:00:00,1.0,False,2.0,True,1.0,0.2,0.19699999999999998,0.47,0.2239
2011-02-22 21:00:00,1.0,False,2.0,True,1.0,0.2,0.19699999999999998,0.47,0.2537
2011-02-22 22:00:00,1.0,False,2.0,True,1.0,0.16,0.1515,0.43,0.2537
2011-02-22 23:00:00,1.0,False,2.0,True,1.0,0.16,0.1515,0.43,0.2537
2011-02-23 00:00:00,1.0,False,3.0,True,1.0,0.14,0.1364,0.5,0.19399999999999998
2011-02-23 01:00:00,1.0,False,3.0,True,1.0,0.14,0.1515,0.46,0.1642
2011-02-23 02:00:00,1.0,False,3.0,True,1.0,0.12,0.1515,0.5,0.1343
2011-02-23 03:00:00,1.0,False,3.0,True,1.0,0.12,0.1364,0.5,0.1642
2011-02-23 04:00:00,1.0,False,3.0,True,1.0,0.12,0.14395,0.5,0.13435
2011-02-23 05:00:00,1.0,False,3.0,True,1.0,0.12,0.1515,0.5,0.1045
2011-02-23 06:00:00,1.0,False,3.0,True,1.0,0.12,0.1515,0.5,0.1045
2011-02-23 07:00:00,1.0,False,3.0,True,1.0,0.12,0.1515,0.54,0.1343
2011-02-23 08:00:00,1.0,False,3.0,True,1.0,0.14,0.1515,0.54,0.1642
2011-02-23 09:00:00,1.0,False,3.0,True,1.0,0.18,0.2121,0.51,0.0896
2011-02-23 10:00:00,1.0,False,3.0,True,1.0,0.2,0.2576,0.4,0.0
2011-02-23 11:00:00,1.0,False,3.0,True,1.0,0.24,0.2576,0.41,0.1045
2011-02-23 12:00:00,1.0,False,3.0,True,1.0,0.26,0.2879,0.35,0.0896
2011-02-23 13:00:00,1.0,False,3.0,True,1.0,0.3,0.3182,0.28,0.0896
2011-02-23 14:00:00,1.0,False,3.0,True,1.0,0.32,0.3333,0.29,0.1045
2011-02-23 15:00:00,1.0,False,3.0,True,1.0,0.34,0.3485,0.25,0.0896
2011-02-23 16:00:00,1.0,False,3.0,True,1.0,0.34,0.3636,0.25,0.0
2011-02-23 17:00:00,1.0,False,3.0,True,1.0,0.34,0.3485,0.25,0.0896
2011-02-23 18:00:00,1.0,False,3.0,True,1.0,0.32,0.3333,0.26,0.0896
2011-02-23 19:00:00,1.0,False,3.0,True,1.0,0.3,0.3333,0.33,0.0
2011-02-23 20:00:00,1.0,False,3.0,True,1.0,0.24,0.2424,0.6,0.1642
2011-02-23 21:00:00,1.0,False,3.0,True,1.0,0.24,0.2879,0.48,0.0
2011-02-23 22:00:00,1.0,False,3.0,True,1.0,0.24,0.2879,0.48,0.0
2011-02-23 23:00:00,1.0,False,3.0,True,1.0,0.22,0.2576,0.55,0.0896
2011-02-24 00:00:00,1.0,False,4.0,True,1.0,0.22,0.2576,0.55,0.0896
2011-02-24 01:00:00,1.0,False,4.0,True,1.0,0.22,0.2576,0.6,0.0896
2011-02-24 02:00:00,1.0,False,4.0,True,1.0,0.2,0.2273,0.64,0.0896
2011-02-24 03:00:00,1.0,False,4.0,True,1.0,0.2,0.2121,0.64,0.1343
2011-02-24 04:00:00,1.0,False,4.0,True,1.0,0.2,0.2121,0.665,0.1343
2011-02-24 05:00:00,1.0,False,4.0,True,1.0,0.2,0.2121,0.69,0.1343
2011-02-24 06:00:00,1.0,False,4.0,True,1.0,0.2,0.19699999999999998,0.69,0.19399999999999998
2011-02-24 07:00:00,1.0,False,4.0,True,1.0,0.2,0.19699999999999998,0.72,0.19399999999999998
2011-02-24 08:00:00,1.0,False,4.0,True,1.0,0.24,0.2273,0.7,0.2239
2011-02-24 09:00:00,1.0,False,4.0,True,2.0,0.24,0.2121,0.75,0.2985
2011-02-24 10:00:00,1.0,False,4.0,True,2.0,0.26,0.2424,0.7,0.2836
2011-02-24 11:00:00,1.0,False,4.0,True,2.0,0.32,0.2879,0.57,0.3881
2011-02-24 12:00:00,1.0,False,4.0,True,2.0,0.36,0.3333,0.53,0.3582
2011-02-24 13:00:00,1.0,False,4.0,True,2.0,0.38,0.3939,0.54,0.2985
2011-02-24 14:00:00,1.0,False,4.0,True,2.0,0.4,0.4091,0.5,0.2985
2011-02-24 15:00:00,1.0,False,4.0,True,3.0,0.4,0.4091,0.54,0.3881
2011-02-24 16:00:00,1.0,False,4.0,True,3.0,0.38,0.3939,0.62,0.2836
2011-02-24 17:00:00,1.0,False,4.0,True,3.0,0.36,0.3485,0.66,0.19399999999999998
2011-02-24 18:00:00,1.0,False,4.0,True,2.0,0.34,0.303,0.87,0.3284
2011-02-24 19:00:00,1.0,False,4.0,True,3.0,0.34,0.303,0.93,0.2985
2011-02-24 20:00:00,1.0,False,4.0,True,2.0,0.34,0.303,0.93,0.3582
2011-02-24 21:00:00,1.0,False,4.0,True,2.0,0.34,0.303,0.87,0.3284
2011-02-24 22:00:00,1.0,False,4.0,True,3.0,0.34,0.3182,0.87,0.2836
2011-02-24 23:00:00,1.0,False,4.0,True,2.0,0.32,0.303,0.93,0.2239
2011-02-25 00:00:00,1.0,False,5.0,True,3.0,0.32,0.3485,0.93,0.0
2011-02-25 01:00:00,1.0,False,5.0,True,2.0,0.32,0.3485,1.0,0.0
2011-02-25 02:00:00,1.0,False,5.0,True,2.0,0.32,0.3485,1.0,0.0
2011-02-25 03:00:00,1.0,False,5.0,True,2.0,0.32,0.3333,0.93,0.1045
2011-02-25 04:00:00,1.0,False,5.0,True,2.0,0.32,0.3333,0.93,0.1045
2011-02-25 05:00:00,1.0,False,5.0,True,2.0,0.32,0.3333,0.93,0.1045
2011-02-25 06:00:00,1.0,False,5.0,True,3.0,0.34,0.3485,0.93,0.0896
2011-02-25 07:00:00,1.0,False,5.0,True,3.0,0.34,0.3333,1.0,0.1343
2011-02-25 08:00:00,1.0,False,5.0,True,3.0,0.36,0.3485,0.93,0.1343
2011-02-25 09:00:00,1.0,False,5.0,True,3.0,0.34,0.303,0.93,0.3582
2011-02-25 10:00:00,1.0,False,5.0,True,3.0,0.42,0.4242,0.94,0.3284
2011-02-25 11:00:00,1.0,False,5.0,True,1.0,0.52,0.5,0.77,0.4478
2011-02-25 12:00:00,1.0,False,5.0,True,3.0,0.54,0.5152,0.6,0.4627
2011-02-25 13:00:00,1.0,False,5.0,True,3.0,0.54,0.5152,0.6,0.4627
2011-02-25 14:00:00,1.0,False,5.0,True,3.0,0.56,0.5303,0.56,0.6119
2011-02-25 15:00:00,1.0,False,5.0,True,1.0,0.46,0.4545,0.41,0.8059999999999999
2011-02-25 16:00:00,1.0,False,5.0,True,1.0,0.32,0.2879,0.49,0.4627
2011-02-25 17:00:00,1.0,False,5.0,True,1.0,0.32,0.2727,0.49,0.7463
2011-02-25 18:00:00,1.0,False,5.0,True,1.0,0.32,0.2879,0.49,0.4925
2011-02-25 19:00:00,1.0,False,5.0,True,1.0,0.3,0.2727,0.52,0.4478
2011-02-25 20:00:00,1.0,False,5.0,True,1.0,0.3,0.2576,0.49,0.6119
2011-02-25 21:00:00,1.0,False,5.0,True,1.0,0.28,0.2576,0.48,0.3881
2011-02-25 22:00:00,1.0,False,5.0,True,1.0,0.26,0.2121,0.48,0.4478
2011-02-25 23:00:00,1.0,False,5.0,True,1.0,0.26,0.2273,0.48,0.3284
2011-02-26 00:00:00,1.0,False,6.0,False,1.0,0.24,0.2273,0.52,0.19399999999999998
2011-02-26 01:00:00,1.0,False,6.0,False,1.0,0.24,0.2121,0.52,0.2985
2011-02-26 02:00:00,1.0,False,6.0,False,1.0,0.22,0.19699999999999998,0.6,0.3582
2011-02-26 03:00:00,1.0,False,6.0,False,1.0,0.22,0.2273,0.55,0.1343
2011-02-26 04:00:00,1.0,False,6.0,False,2.0,0.22,0.2576,0.6,0.0896
2011-02-26 05:00:00,1.0,False,6.0,False,2.0,0.22,0.2424,0.64,0.1045
2011-02-26 06:00:00,1.0,False,6.0,False,1.0,0.22,0.2727,0.6,0.0
2011-02-26 07:00:00,1.0,False,6.0,False,1.0,0.22,0.2576,0.6,0.0896
2011-02-26 08:00:00,1.0,False,6.0,False,2.0,0.24,0.2879,0.6,0.0
2011-02-26 09:00:00,1.0,False,6.0,False,2.0,0.26,0.2576,0.56,0.1642
2011-02-26 10:00:00,1.0,False,6.0,False,2.0,0.3,0.303,0.49,0.1343
2011-02-26 11:00:00,1.0,False,6.0,False,1.0,0.3,0.3333,0.45,0.0
2011-02-26 12:00:00,1.0,False,6.0,False,2.0,0.32,0.3182,0.45,0.1642
2011-02-26 13:00:00,1.0,False,6.0,False,2.0,0.34,0.3182,0.42,0.2537
2011-02-26 14:00:00,1.0,False,6.0,False,2.0,0.34,0.303,0.36,0.3284
2011-02-26 15:00:00,1.0,False,6.0,False,2.0,0.36,0.3333,0.4,0.2836
2011-02-26 16:00:00,1.0,False,6.0,False,1.0,0.36,0.3333,0.46,0.2836
2011-02-26 17:00:00,1.0,False,6.0,False,1.0,0.36,0.3485,0.43,0.2239
2011-02-26 18:00:00,1.0,False,6.0,False,1.0,0.34,0.3333,0.46,0.19399999999999998
2011-02-26 19:00:00,1.0,False,6.0,False,1.0,0.32,0.303,0.49,0.2537
2011-02-26 20:00:00,1.0,False,6.0,False,1.0,0.3,0.303,0.56,0.1642
2011-02-26 21:00:00,1.0,False,6.0,False,1.0,0.28,0.2727,0.65,0.2537
2011-02-26 22:00:00,1.0,False,6.0,False,1.0,0.28,0.2727,0.75,0.2239
2011-02-26 23:00:00,1.0,False,6.0,False,1.0,0.28,0.2576,0.75,0.2836
2011-02-27 00:00:00,1.0,False,0.0,False,1.0,0.26,0.2424,0.87,0.2836
2011-02-27 01:00:00,1.0,False,0.0,False,1.0,0.26,0.2576,0.87,0.19399999999999998
2011-02-27 02:00:00,1.0,False,0.0,False,1.0,0.26,0.2727,0.87,0.1343
2011-02-27 03:00:00,1.0,False,0.0,False,1.0,0.26,0.2879,0.87,0.0896
2011-02-27 04:00:00,1.0,False,0.0,False,1.0,0.24,0.2424,0.87,0.1343
2011-02-27 05:00:00,1.0,False,0.0,False,1.0,0.24,0.26515,0.87,0.06715
2011-02-27 06:00:00,1.0,False,0.0,False,1.0,0.24,0.2879,0.87,0.0
2011-02-27 07:00:00,1.0,False,0.0,False,1.0,0.24,0.2424,0.87,0.1343
2011-02-27 08:00:00,1.0,False,0.0,False,1.0,0.26,0.303,0.87,0.0
2011-02-27 09:00:00,1.0,False,0.0,False,1.0,0.28,0.303,0.87,0.0896
2011-02-27 10:00:00,1.0,False,0.0,False,1.0,0.3,0.303,0.81,0.1642
2011-02-27 11:00:00,1.0,False,0.0,False,1.0,0.36,0.3485,0.62,0.1343
2011-02-27 12:00:00,1.0,False,0.0,False,1.0,0.4,0.4091,0.54,0.0896
2011-02-27 13:00:00,1.0,False,0.0,False,1.0,0.42,0.4242,0.47,0.0
2011-02-27 14:00:00,1.0,False,0.0,False,1.0,0.44,0.4394,0.47,0.0896
2011-02-27 15:00:00,1.0,False,0.0,False,1.0,0.46,0.4545,0.44,0.1343
2011-02-27 16:00:00,1.0,False,0.0,False,1.0,0.48,0.4697,0.44,0.1642
2011-02-27 17:00:00,1.0,False,0.0,False,1.0,0.42,0.4242,0.54,0.19399999999999998
2011-02-27 18:00:00,1.0,False,0.0,False,1.0,0.4,0.4091,0.54,0.19399999999999998
2011-02-27 19:00:00,1.0,False,0.0,False,1.0,0.4,0.4091,0.54,0.1343
2011-02-27 20:00:00,1.0,False,0.0,False,1.0,0.4,0.4091,0.54,0.0896
2011-02-27 21:00:00,1.0,False,0.0,False,1.0,0.38,0.3939,0.62,0.1642
2011-02-27 22:00:00,1.0,False,0.0,False,2.0,0.38,0.3939,0.62,0.1045
2011-02-27 23:00:00,1.0,False,0.0,False,2.0,0.36,0.3485,0.62,0.1642
2011-02-28 00:00:00,1.0,False,1.0,True,2.0,0.36,0.3636,0.66,0.1045
2011-02-28 01:00:00,1.0,False,1.0,True,3.0,0.34,0.303,0.87,0.3582
2011-02-28 02:00:00,1.0,False,1.0,True,3.0,0.33,0.3106,0.9,0.2612
2011-02-28 03:00:00,1.0,False,1.0,True,3.0,0.32,0.3182,0.93,0.1642
2011-02-28 04:00:00,1.0,False,1.0,True,2.0,0.33,0.3409,0.93,0.0821
2011-02-28 05:00:00,1.0,False,1.0,True,2.0,0.34,0.3636,0.93,0.0
2011-02-28 06:00:00,1.0,False,1.0,True,2.0,0.34,0.3485,0.96,0.1045
2011-02-28 07:00:00,1.0,False,1.0,True,2.0,0.36,0.3636,0.93,0.1045
2011-02-28 08:00:00,1.0,False,1.0,True,2.0,0.34,0.303,0.93,0.2985
2011-02-28 09:00:00,1.0,False,1.0,True,1.0,0.42,0.4242,0.82,0.2836
2011-02-28 10:00:00,1.0,False,1.0,True,2.0,0.52,0.5,0.72,0.4925
2011-02-28 11:00:00,1.0,False,1.0,True,2.0,0.56,0.5303,0.64,0.2985
2011-02-28 12:00:00,1.0,False,1.0,True,2.0,0.56,0.5303,0.64,0.2985
2011-02-28 13:00:00,1.0,False,1.0,True,3.0,0.46,0.4545,0.94,0.2239
2011-02-28 14:00:00,1.0,False,1.0,True,3.0,0.42,0.4242,1.0,0.2985
2011-02-28 15:00:00,1.0,False,1.0,True,3.0,0.42,0.4242,1.0,0.2985
2011-02-28 16:00:00,1.0,False,1.0,True,3.0,0.42,0.4242,1.0,0.1343
2011-02-28 17:00:00,1.0,False,1.0,True,3.0,0.4,0.4091,1.0,0.2985
2011-02-28 18:00:00,1.0,False,1.0,True,3.0,0.46,0.4545,0.94,0.19399999999999998
2011-02-28 19:00:00,1.0,False,1.0,True,3.0,0.44,0.4394,0.88,0.6119
2011-02-28 20:00:00,1.0,False,1.0,True,3.0,0.44,0.4394,0.88,0.6119
2011-02-28 21:00:00,1.0,False,1.0,True,2.0,0.38,0.3939,0.87,0.3881
2011-02-28 22:00:00,1.0,False,1.0,True,3.0,0.34,0.303,0.93,0.4179
2011-02-28 23:00:00,1.0,False,1.0,True,2.0,0.32,0.2879,0.81,0.3881
2011-03-01 00:00:00,1.0,False,2.0,True,1.0,0.3,0.2727,0.7,0.4627
2011-03-01 01:00:00,1.0,False,2.0,True,1.0,0.26,0.2273,0.7,0.3582
2011-03-01 02:00:00,1.0,False,2.0,True,1.0,0.24,0.2121,0.65,0.3881
2011-03-01 03:00:00,1.0,False,2.0,True,1.0,0.22,0.2121,0.69,0.2836
2011-03-01 04:00:00,1.0,False,2.0,True,1.0,0.22,0.2121,0.69,0.2537
2011-03-01 05:00:00,1.0,False,2.0,True,1.0,0.2,0.1818,0.64,0.2836
2011-03-01 06:00:00,1.0,False,2.0,True,1.0,0.2,0.1818,0.59,0.2985
2011-03-01 07:00:00,1.0,False,2.0,True,1.0,0.2,0.1818,0.59,0.3284
2011-03-01 08:00:00,1.0,False,2.0,True,1.0,0.2,0.1818,0.59,0.3881
2011-03-01 09:00:00,1.0,False,2.0,True,1.0,0.22,0.19699999999999998,0.55,0.4179
2011-03-01 10:00:00,1.0,False,2.0,True,1.0,0.24,0.2121,0.52,0.2836
2011-03-01 11:00:00,1.0,False,2.0,True,1.0,0.28,0.2727,0.45,0.2537
2011-03-01 12:00:00,1.0,False,2.0,True,1.0,0.3,0.303,0.39,0.1343
2011-03-01 13:00:00,1.0,False,2.0,True,1.0,0.32,0.3485,0.39,0.0
2011-03-01 14:00:00,1.0,False,2.0,True,1.0,0.32,0.3333,0.36,0.1343
2011-03-01 15:00:00,1.0,False,2.0,True,1.0,0.34,0.3636,0.34,0.0
2011-03-01 16:00:00,1.0,False,2.0,True,1.0,0.34,0.3485,0.34,0.0896
2011-03-01 17:00:00,1.0,False,2.0,True,1.0,0.34,0.3485,0.34,0.0896
2011-03-01 18:00:00,1.0,False,2.0,True,1.0,0.32,0.3182,0.39,0.19399999999999998
2011-03-01 19:00:00,1.0,False,2.0,True,1.0,0.3,0.303,0.49,0.1343
2011-03-01 20:00:00,1.0,False,2.0,True,1.0,0.3,0.3182,0.61,0.0896
2011-03-01 21:00:00,1.0,False,2.0,True,1.0,0.26,0.303,0.56,0.0
2011-03-01 22:00:00,1.0,False,2.0,True,1.0,0.24,0.2727,0.62,0.1045
2011-03-01 23:00:00,1.0,False,2.0,True,1.0,0.24,0.2273,0.65,0.2239
2011-03-02 00:00:00,1.0,False,3.0,True,1.0,0.22,0.2273,0.69,0.1642
2011-03-02 01:00:00,1.0,False,3.0,True,1.0,0.22,0.2273,0.69,0.19399999999999998
2011-03-02 02:00:00,1.0,False,3.0,True,1.0,0.22,0.2273,0.69,0.19399999999999998
2011-03-02 03:00:00,1.0,False,3.0,True,1.0,0.22,0.2121,0.69,0.2836
2011-03-02 04:00:00,1.0,False,3.0,True,1.0,0.2,0.2121,0.75,0.1343
2011-03-02 05:00:00,1.0,False,3.0,True,1.0,0.22,0.2121,0.69,0.2239
2011-03-02 06:00:00,1.0,False,3.0,True,1.0,0.22,0.2121,0.55,0.2537
2011-03-02 07:00:00,1.0,False,3.0,True,1.0,0.22,0.2121,0.64,0.2537
2011-03-02 08:00:00,1.0,False,3.0,True,1.0,0.24,0.2121,0.65,0.2836
2011-03-02 09:00:00,1.0,False,3.0,True,1.0,0.28,0.2576,0.56,0.2985
2011-03-02 10:00:00,1.0,False,3.0,True,1.0,0.32,0.303,0.49,0.2836
2011-03-02 11:00:00,1.0,False,3.0,True,1.0,0.34,0.303,0.53,0.3284
2011-03-02 12:00:00,1.0,False,3.0,True,1.0,0.4,0.4091,0.43,0.19399999999999998
2011-03-02 13:00:00,1.0,False,3.0,True,1.0,0.5,0.4848,0.25,0.0
2011-03-02 14:00:00,1.0,False,3.0,True,1.0,0.52,0.5,0.23,0.2985
2011-03-02 15:00:00,1.0,False,3.0,True,1.0,0.54,0.5152,0.19,0.4179
2011-03-02 16:00:00,1.0,False,3.0,True,1.0,0.54,0.5152,0.19,0.3284
2011-03-02 17:00:00,1.0,False,3.0,True,1.0,0.5,0.4848,0.23,0.2836
2011-03-02 18:00:00,1.0,False,3.0,True,1.0,0.46,0.4545,0.23,0.4925
2011-03-02 19:00:00,1.0,False,3.0,True,1.0,0.4,0.4091,0.28,0.5224
2011-03-02 20:00:00,1.0,False,3.0,True,1.0,0.36,0.3333,0.29,0.4179
2011-03-02 21:00:00,1.0,False,3.0,True,1.0,0.34,0.2879,0.29,0.4627
2011-03-02 22:00:00,1.0,False,3.0,True,1.0,0.3,0.2576,0.26,0.5522
2011-03-02 23:00:00,1.0,False,3.0,True,1.0,0.26,0.2121,0.3,0.5224
2011-03-03 00:00:00,1.0,False,4.0,True,1.0,0.24,0.19699999999999998,0.3,0.4627
2011-03-03 01:00:00,1.0,False,4.0,True,1.0,0.24,0.19699999999999998,0.3,0.4627
2011-03-03 02:00:00,1.0,False,4.0,True,1.0,0.2,0.1667,0.27,0.4627
2011-03-03 03:00:00,1.0,False,4.0,True,1.0,0.2,0.1667,0.27,0.4627
2011-03-03 04:00:00,1.0,False,4.0,True,1.0,0.16,0.1212,0.31,0.4925
2011-03-03 05:00:00,1.0,False,4.0,True,1.0,0.14,0.1212,0.33,0.2985
2011-03-03 06:00:00,1.0,False,4.0,True,1.0,0.14,0.1212,0.33,0.2985
2011-03-03 07:00:00,1.0,False,4.0,True,1.0,0.12,0.0909,0.42,0.4179
2011-03-03 08:00:00,1.0,False,4.0,True,1.0,0.14,0.1212,0.39,0.2985
2011-03-03 09:00:00,1.0,False,4.0,True,1.0,0.16,0.1364,0.37,0.2836
2011-03-03 10:00:00,1.0,False,4.0,True,1.0,0.18,0.1818,0.29,0.19399999999999998
2011-03-03 11:00:00,1.0,False,4.0,True,1.0,0.2,0.2273,0.29,0.0896
2011-03-03 12:00:00,1.0,False,4.0,True,1.0,0.22,0.2273,0.25,0.1343
2011-03-03 13:00:00,1.0,False,4.0,True,1.0,0.22,0.2576,0.25,0.0896
2011-03-03 14:00:00,1.0,False,4.0,True,1.0,0.24,0.2576,0.21,0.1045
2011-03-03 15:00:00,1.0,False,4.0,True,1.0,0.24,0.2879,0.23,0.0
2011-03-03 16:00:00,1.0,False,4.0,True,1.0,0.26,0.303,0.23,0.0
2011-03-03 17:00:00,1.0,False,4.0,True,1.0,0.26,0.303,0.22,0.0
2011-03-03 18:00:00,1.0,False,4.0,True,1.0,0.24,0.2121,0.35,0.3284
2011-03-03 19:00:00,1.0,False,4.0,True,1.0,0.2,0.19699999999999998,0.4,0.2537
2011-03-03 20:00:00,1.0,False,4.0,True,1.0,0.2,0.2273,0.4,0.0896
2011-03-03 21:00:00,1.0,False,4.0,True,1.0,0.18,0.2121,0.4,0.1045
2011-03-03 22:00:00,1.0,False,4.0,True,1.0,0.2,0.2576,0.4,0.0
2011-03-03 23:00:00,1.0,False,4.0,True,2.0,0.18,0.2121,0.43,0.0896
2011-03-04 00:00:00,1.0,False,5.0,True,2.0,0.2,0.19699999999999998,0.55,0.19399999999999998
2011-03-04 01:00:00,1.0,False,5.0,True,2.0,0.18,0.1818,0.64,0.19399999999999998
2011-03-04 02:00:00,1.0,False,5.0,True,2.0,0.18,0.1818,0.64,0.19399999999999998
2011-03-04 03:00:00,1.0,False,5.0,True,2.0,0.18,0.1667,0.74,0.2537
2011-03-04 04:00:00,1.0,False,5.0,True,2.0,0.18,0.1818,0.74,0.19399999999999998
2011-03-04 05:00:00,1.0,False,5.0,True,2.0,0.16,0.1818,0.74,0.1343
2011-03-04 06:00:00,1.0,False,5.0,True,2.0,0.16,0.19699999999999998,0.74,0.0896
2011-03-04 07:00:00,1.0,False,5.0,True,1.0,0.16,0.1818,0.8,0.1343
2011-03-04 08:00:00,1.0,False,5.0,True,1.0,0.18,0.19699999999999998,0.74,0.1343
2011-03-04 09:00:00,1.0,False,5.0,True,1.0,0.22,0.2273,0.6,0.1343
2011-03-04 10:00:00,1.0,False,5.0,True,1.0,0.24,0.2273,0.6,0.2537
2011-03-04 11:00:00,1.0,False,5.0,True,1.0,0.28,0.2727,0.52,0.2239
2011-03-04 12:00:00,1.0,False,5.0,True,1.0,0.32,0.303,0.43,0.1642
2011-03-04 13:00:00,1.0,False,5.0,True,1.0,0.34,0.3182,0.42,0.2239
2011-03-04 14:00:00,1.0,False,5.0,True,1.0,0.36,0.3333,0.4,0.2836
2011-03-04 15:00:00,1.0,False,5.0,True,1.0,0.36,0.3333,0.4,0.2985
2011-03-04 16:00:00,1.0,False,5.0,True,1.0,0.36,0.3485,0.46,0.19399999999999998
2011-03-04 17:00:00,1.0,False,5.0,True,2.0,0.36,0.3333,0.5,0.2537
2011-03-04 18:00:00,1.0,False,5.0,True,2.0,0.34,0.303,0.53,0.2985
2011-03-04 19:00:00,1.0,False,5.0,True,1.0,0.32,0.303,0.61,0.2537
2011-03-04 20:00:00,1.0,False,5.0,True,2.0,0.3,0.2879,0.7,0.19399999999999998
2011-03-04 21:00:00,1.0,False,5.0,True,2.0,0.3,0.2879,0.7,0.2239
2011-03-04 22:00:00,1.0,False,5.0,True,1.0,0.3,0.2879,0.7,0.19399999999999998
2011-03-04 23:00:00,1.0,False,5.0,True,2.0,0.3,0.303,0.75,0.1642
2011-03-05 00:00:00,1.0,False,6.0,False,2.0,0.28,0.2879,0.81,0.1045
2011-03-05 01:00:00,1.0,False,6.0,False,2.0,0.3,0.3182,0.81,0.1045
2011-03-05 02:00:00,1.0,False,6.0,False,2.0,0.3,0.2879,0.87,0.19399999999999998
2011-03-05 03:00:00,1.0,False,6.0,False,2.0,0.3,0.2879,0.87,0.19399999999999998
2011-03-05 04:00:00,1.0,False,6.0,False,2.0,0.3,0.303,0.93,0.1642
2011-03-05 05:00:00,1.0,False,6.0,False,2.0,0.3,0.303,1.0,0.1343
2011-03-05 06:00:00,1.0,False,6.0,False,2.0,0.3,0.2879,1.0,0.2239
2011-03-05 07:00:00,1.0,False,6.0,False,2.0,0.3,0.2727,1.0,0.2985
2011-03-05 08:00:00,1.0,False,6.0,False,2.0,0.3,0.2727,1.0,0.2985
2011-03-05 09:00:00,1.0,False,6.0,False,2.0,0.32,0.303,0.93,0.2239
2011-03-05 10:00:00,1.0,False,6.0,False,2.0,0.34,0.3333,0.93,0.19399999999999998
2011-03-05 11:00:00,1.0,False,6.0,False,2.0,0.4,0.4091,0.76,0.2239
2011-03-05 12:00:00,1.0,False,6.0,False,2.0,0.44,0.4394,0.67,0.2537
2011-03-05 13:00:00,1.0,False,6.0,False,2.0,0.46,0.4545,0.67,0.2836
